time,temperature,humidity,rain
2026-06-18T16:00,30.8,76,0.2
2026-06-18T17:00,29.0,91,0.0
2026-06-18T18:00,27.5,93,0.8
2026-06-18T19:00,27.5,93,1.2
2026-06-18T20:00,27.0,93,0.2
2026-06-18T21:00,27.0,94,0.0
2026-06-18T22:00,26.9,95,0.0
2026-06-18T23:00,25.8,93,0.0
2026-06-19T00:00,26.0,93,0.0
2026-06-19T01:00,26.4,91,0.0
2026-06-19T02:00,26.9,93,0.0
2026-06-19T03:00,27.8,93,0.0
2026-06-19T04:00,28.0,92,0.0
2026-06-19T05:00,28.2,91,0.0
2026-06-19T06:00,29.3,87,0.0
2026-06-19T07:00,30.4,82,0.0
2026-06-19T08:00,30.6,81,0.3
2026-06-19T09:00,29.7,83,5.6
2026-06-19T10:00,27.0,91,19.1
2026-06-19T11:00,26.4,92,6.3
2026-06-19T12:00,26.2,94,8.4
2026-06-19T13:00,26.6,94,3.2
2026-06-19T14:00,27.0,89,2.0
2026-06-19T15:00,27.6,84,0.7
2026-06-19T16:00,28.0,83,0.0
2026-06-19T17:00,28.2,75,0.0
2026-06-19T18:00,27.9,77,0.0
2026-06-19T19:00,27.6,79,0.0
2026-06-19T20:00,27.5,82,0.0
2026-06-19T21:00,27.4,84,0.0
2026-06-19T22:00,27.2,87,0.0
2026-06-19T23:00,27.1,87,0.0
2026-06-20T00:00,27.0,89,0.0
2026-06-20T01:00,27.0,89,0.0
2026-06-20T02:00,27.1,90,0.0
2026-06-20T03:00,27.1,92,0.0
2026-06-20T04:00,27.0,93,0.0
2026-06-20T05:00,27.7,91,0.0
2026-06-20T06:00,28.3,90,0.0
2026-06-20T07:00,29.4,86,0.0
2026-06-20T08:00,30.8,78,0.0
2026-06-20T09:00,31.9,72,0.0
2026-06-20T10:00,32.7,67,0.0
2026-06-20T11:00,33.3,64,0.0
2026-06-20T12:00,33.8,63,0.0
2026-06-20T13:00,33.8,63,0.0
2026-06-20T14:00,33.7,62,0.0
2026-06-20T15:00,31.0,75,1.0
2026-06-20T16:00,30.8,76,0.3
2026-06-20T17:00,30.4,79,0.1
2026-06-20T18:00,29.5,83,0.0
2026-06-20T19:00,29.1,85,0.0
2026-06-20T20:00,28.9,87,0.0
2026-06-20T21:00,28.5,89,0.0
2026-06-20T22:00,28.5,89,0.0
2026-06-20T23:00,28.4,89,0.0
